step,bead_id,x,y,z,vx,vy,vz,rho,C,P2,rho_hat,P2_hat,eta,target_f,g_steric,g_elec,g_disp,Fx_drag,Fy_drag,Fz_drag,Fx_body,Fy_body,Fz_body,Fx_grad,Fy_grad,Fz_grad
189,0,336.177715,0.000000,-671.782438,0.388240,0.000000,-0.776752,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111760,0.00000000,0.00776753,0.00000000,0.00000000,-0.01000000,-0.00111731,-0.00000000,0.00223271
190,0,338.118921,0.000000,-675.666197,0.388242,0.000000,-0.776751,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111759,0.00000000,0.00776752,0.00000000,0.00000000,-0.01000000,-0.00111731,-0.00000000,0.00223273
191,0,340.060134,0.000000,-679.549949,0.388243,0.000000,-0.776750,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111757,0.00000000,0.00776750,0.00000000,0.00000000,-0.01000000,-0.00111731,-0.00000000,0.00223275
192,0,342.001353,0.000000,-683.433695,0.388245,0.000000,-0.776748,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111756,0.00000000,0.00776749,0.00000000,0.00000000,-0.01000000,-0.00111732,-0.00000000,0.00223277
193,0,343.942579,0.000000,-687.317434,0.388246,0.000000,-0.776747,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111755,0.00000000,0.00776748,0.00000000,0.00000000,-0.01000000,-0.00111732,-0.00000000,0.00223279
194,0,345.883810,0.000000,-691.201166,0.388247,0.000000,-0.776746,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111754,0.00000000,0.00776746,0.00000000,0.00000000,-0.01000000,-0.00111732,-0.00000000,0.00223281
195,0,347.825047,0.000000,-695.084892,0.388248,0.000000,-0.776744,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111753,0.00000000,0.00776745,0.00000000,0.00000000,-0.01000000,-0.00111732,-0.00000000,0.00223283
196,0,349.766289,0.000000,-698.968610,0.388249,0.000000,-0.776743,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111752,0.00000000,0.00776744,0.00000000,0.00000000,-0.01000000,-0.00111733,-0.00000000,0.00223285
197,0,351.707535,0.000000,-702.852321,0.388250,0.000000,-0.776742,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111751,0.00000000,0.00776742,0.00000000,0.00000000,-0.01000000,-0.00111733,-0.00000000,0.00223287
198,0,353.648786,0.000000,-706.736025,0.388251,0.000000,-0.776740,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111750,0.00000000,0.00776741,0.00000000,0.00000000,-0.01000000,-0.00111733,-0.00000000,0.00223289
199,0,355.590041,0.000000,-710.619722,0.388251,0.000000,-0.776739,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.00111749,0.00000000,0.00776739,0.00000000,0.00000000,-0.01000000,-0.00111733,-0.00000000,0.00223291
