step,bead_id,x,y,z,vx,vy,vz,rho,C,P2,rho_hat,P2_hat,eta,target_f,g_steric,g_elec,g_disp,Fx_drag,Fy_drag,Fz_drag,Fx_body,Fy_body,Fz_body,Fx_grad,Fy_grad,Fz_grad
2,8,0.000000,0.000000,32.000063,0.000000,0.000000,0.000009,0.820987,2.0000,1.000000,0.082099,1.000000,0.140239,0.541049,1.028048,0.985976,1.070119,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
2,9,0.000000,0.000000,36.006778,0.000000,0.000000,0.001139,0.409886,1.0000,1.000000,0.040989,1.000000,0.134911,0.520494,1.026982,0.986509,1.067455,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
3,0,0.000000,0.000000,-0.013639,0.000000,0.000000,-0.001609,0.408645,1.0000,1.000000,0.040864,1.000000,0.171598,0.520432,1.034320,0.982840,1.085799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
3,1,0.000000,0.000000,3.999882,0.000000,0.000000,-0.000015,0.819741,2.0000,1.000000,0.081974,1.000000,0.178375,0.540987,1.035675,0.982163,1.089187,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
3,2,0.000000,0.000000,7.999972,0.000000,0.000000,-0.000006,0.822213,2.0000,1.000000,0.082221,1.000000,0.178393,0.541111,1.035679,0.982161,1.089197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
3,3,0.000000,0.000000,11.999946,0.000000,0.000000,-0.000005,0.822224,2.0000,1.000000,0.082222,1.000000,0.178394,0.541111,1.035679,0.982161,1.089197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
3,4,0.000000,0.000000,15.999973,0.000000,0.000000,0.000000,0.822210,2.0000,1.000000,0.082221,1.000000,0.178393,0.541110,1.035679,0.982161,1.089197,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
3,5,0.000000,0.000000,20.000027,0.000000,0.000000,-0.000000,0.822210,2.0000,1.000000,0.082221,1.000000,0.178393,0.541110,1.035679,0.982161,1.089197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
3,6,0.000000,0.000000,24.000054,0.000000,0.000000,0.000005,0.822224,2.0000,1.000000,0.082222,1.000000,0.178394,0.541111,1.035679,0.982161,1.089197,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
3,7,0.000000,0.000000,28.000028,0.000000,0.000000,0.000006,0.822213,2.0000,1.000000,0.082221,1.000000,0.178393,0.541111,1.035679,0.982161,1.089197,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
3,8,0.000000,0.000000,32.000118,0.000000,0.000000,0.000015,0.819741,2.0000,1.000000,0.081974,1.000000,0.178375,0.540987,1.035675,0.982163,1.089187,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
3,9,0.000000,0.000000,36.013639,0.000000,0.000000,0.001609,0.408645,1.0000,1.000000,0.040864,1.000000,0.171598,0.520432,1.034320,0.982840,1.085799,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
4,0,0.000000,0.000000,-0.022868,0.000000,0.000000,-0.002085,0.406981,1.0000,1.000000,0.040698,1.000000,0.204786,0.520349,1.040957,0.979521,1.102393,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
4,1,0.000000,0.000000,3.999791,0.000000,0.000000,-0.000024,0.818066,2.0000,1.000000,0.081807,1.000000,0.212874,0.540903,1.042575,0.978713,1.106437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
4,2,0.000000,0.000000,7.999944,0.000000,0.000000,-0.000006,0.822201,2.0000,1.000000,0.082220,1.000000,0.212910,0.541110,1.042582,0.978709,1.106455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
4,3,0.000000,0.000000,11.999919,0.000000,0.000000,-0.000005,0.822219,2.0000,1.000000,0.082222,1.000000,0.212911,0.541111,1.042582,0.978709,1.106455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
