step,bead_id,x,y,z,vx,vy,vz,rho,C,P2,rho_hat,P2_hat,eta,target_f,g_steric,g_elec,g_disp,Fx_drag,Fy_drag,Fz_drag,Fx_body,Fy_body,Fz_body,Fx_grad,Fy_grad,Fz_grad
9,0,-0.073106,-2.415884,-2.505037,0.098595,-0.001041,-0.002018,0.744873,5.0000,-0.234174,0.074487,0.177217,0.035055,0.125852,1.000000,1.000000,1.000000,0.00163801,0.00001057,0.00001957,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000
9,1,0.655487,-2.148399,2.043487,0.108062,-0.001792,0.002162,0.972493,5.0000,-0.032684,0.097249,0.311544,0.043624,0.204397,1.000000,1.000000,1.000000,0.00181438,0.00001835,-0.00002094,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000
9,2,4.839022,2.347193,-2.380534,0.280301,0.001611,-0.002889,1.218258,7.0000,0.025657,0.121826,0.350438,0.053551,0.236132,1.000000,1.000000,1.000000,0.00465971,-0.00001556,0.00002792,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
9,3,4.687722,2.146546,1.974969,0.271423,0.002709,0.002642,1.368605,7.0000,0.165207,0.136860,0.443471,0.065651,0.290166,1.000000,1.000000,1.000000,0.00454455,-0.00002627,-0.00002554,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
9,4,4.738490,-2.553795,-2.586024,0.096634,-0.001454,-0.002301,1.138154,7.0000,-0.173653,0.113815,0.217565,0.037306,0.165690,1.000000,1.000000,1.000000,0.00151865,0.00001394,0.00002219,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
9,5,4.795973,-2.313147,1.962533,0.108133,-0.002593,0.002035,1.354345,7.0000,-0.272429,0.135435,0.151714,0.033157,0.143574,1.000000,1.000000,1.000000,0.00164857,0.00002504,-0.00001960,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000
9,6,9.462875,2.416367,-2.077613,0.287397,0.001121,-0.002549,0.836128,5.0000,0.259129,0.083613,0.506086,0.065243,0.294849,1.000000,1.000000,1.000000,0.00466021,-0.00001128,0.00002468,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
9,7,9.083685,2.037771,2.273695,0.272849,0.001438,0.002917,0.918529,5.0000,-0.007344,0.091853,0.328437,0.047862,0.210145,1.000000,1.000000,1.000000,0.00442126,-0.00001478,-0.00002827,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
10,0,0.439787,-2.421012,-2.515428,0.106353,-0.001006,-0.002130,0.681416,4.0000,-0.399573,0.068142,0.066951,0.035857,0.067546,1.000000,1.000000,1.000000,0.00155320,0.00001026,0.00002078,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000
10,1,1.217500,-2.157148,2.054638,0.116513,-0.001699,0.002289,0.902337,4.0000,-0.192454,0.090234,0.205031,0.046192,0.147632,1.000000,1.000000,1.000000,0.00171883,0.00001750,-0.00002230,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000
